pmcid,doi,compound,metric,value,unit,holding_potentials_in_paper,status
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,33,uM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,0.053,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,0.059,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,EC 50,0.064,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,EC 50,0.52,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,EC 50,0.20,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,EC 50,0.15,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,EC 50,30,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,oxcarbazepine,IC 50,53,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,39,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,0.058,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,36,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,33,uM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,0.053,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,0.059,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,EC 50,0.064,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,EC 50,0.52,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,EC 50,0.20,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,EC 50,0.15,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,EC 50,30,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,phenytoin,IC 50,53,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,39,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,0.058,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,36,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,33,uM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,0.053,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,0.059,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,EC 50,0.064,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,EC 50,0.52,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,EC 50,0.20,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,EC 50,0.15,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,EC 50,30,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,riluzole,IC 50,53,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,39,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,0.058,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,36,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,33,uM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,0.053,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,0.059,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,EC 50,0.064,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,EC 50,0.52,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,EC 50,0.20,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,EC 50,0.15,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,EC 50,30,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetracaine,IC 50,53,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,39,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,0.058,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,36,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,33,uM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,41,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,0.053,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,0.059,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,EC 50,0.064,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,EC 50,0.52,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,EC 50,0.20,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,EC 50,0.15,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,EC 50,0.037,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,EC 50,30,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,tetrodotoxin,IC 50,53,nM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,valproate,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,valproate,IC 50,0.051,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,valproate,IC 50,39,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC8903829,10.7554/elife.72468,valproate,IC 50,0.058,µM,"-150, -90, -62, -60, -45","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
