name,smiles,bbb_status,MW,LogP,TPSA,source,split
estradiol,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,0,272.39,3.61,40.46,MoleculeNet_BBBP,train
epinephrine,CNC[C@H](O)c1ccc(O)c(O)c1,0,183.21,0.35,72.72,MoleculeNet_BBBP,train
Ephedrine,CN[C@@H](C)[C@H](O)c1ccccc1,0,165.24,1.33,32.26,MoleculeNet_BBBP,train
Econazole,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,0,381.69,5.8,27.05,MoleculeNet_BBBP,train
Dyclonine,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1.[Cl],0,324.87,4.61,29.54,MoleculeNet_BBBP,train
Buprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1,467.65,4.41,62.16,MoleculeNet_BBBP,train
Bretyliumtosilate,CC[N+](C)(C)Cc1ccccc1Br.Cc1ccc(S(=O)(=O)[O-])cc1,0,414.37,3.94,57.2,MoleculeNet_BBBP,train
Bethanechol,CC(C[N+](C)(C)C)OC(N)=O.[Cl-],0,196.68,-2.82,52.32,MoleculeNet_BBBP,train
Azelaicacid,O=C(O)CCCCCCCC(=O)O,0,188.22,1.89,74.6,MoleculeNet_BBBP,train
Atovaquone,O=C1C(=O)c2ccccc2C(O)=C1C1CCC(c2ccc(Cl)cc2)CC1,0,366.84,5.35,54.37,MoleculeNet_BBBP,train
Cladribine,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,1,285.69,-0.3,119.31,MoleculeNet_BBBP,train
spiclomazine,O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1.[Cl-].[H+],1,482.5,2.1,35.58,MoleculeNet_BBBP,train
Clidiniumbromide,C[N+]12CCC(CC1)C(OC(=O)C(O)(c1ccccc1)c1ccccc1)C2.[Br-],0,432.36,-0.29,46.53,MoleculeNet_BBBP,train
Ethacrynic acid,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,0,303.14,3.61,63.6,MoleculeNet_BBBP,train
guanabenz,NC(N)=N/N=C/c1c(Cl)cccc1Cl,0,231.09,1.6,76.76,MoleculeNet_BBBP,train
Ipratropiumbromide,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.[Br-],0,412.37,-0.14,46.53,MoleculeNet_BBBP,train
Hydroxycarbamide,NC(=O)NO,1,76.05,-0.96,75.35,MoleculeNet_BBBP,train
Cromoglicicacid,O=C(O)c1cc(=O)c2cc(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)ccc2o1,0,468.37,2.11,173.71,MoleculeNet_BBBP,train
Colchicine,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,0,399.44,2.87,83.09,MoleculeNet_BBBP,train
Clofazimine,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,0,473.41,7.49,42.21,MoleculeNet_BBBP,train
zimelidine,CN(C)C/C=C(/c1ccc(Br)cc1)c1cccnc1,1,317.23,3.84,16.13,MoleculeNet_BBBP,train
valproicacid,CCCC(CCC)C(=O)O,1,144.21,2.29,37.3,MoleculeNet_BBBP,train
tybamate,CCCCNC(=O)OCC(C)(CCC)COC(N)=O,1,274.36,2.41,90.65,MoleculeNet_BBBP,train
trimipramine,CC(CN(C)C)CN1c2ccccc2CCc2ccccc21,1,294.44,4.12,6.48,MoleculeNet_BBBP,train
trimetozine,COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC,1,281.31,1.18,57.23,MoleculeNet_BBBP,train
trihexyphenidyl,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,1,301.47,4.33,23.47,MoleculeNet_BBBP,train
triflupromazine,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1,352.43,5.26,6.48,MoleculeNet_BBBP,train
trifluperidol,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1,409.42,4.79,40.54,MoleculeNet_BBBP,train
glycopyrrolate,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1.[Br-],0,398.34,-0.54,46.53,MoleculeNet_BBBP,train
ganciclovir,Nc1nc(=O)c2ncn(COC(CO)CO)c2[nH]1,0,255.23,-1.97,139.28,MoleculeNet_BBBP,train
fluorouracil,O=c1[nH]cc(F)c(=O)[nH]1,0,130.08,-0.8,65.72,MoleculeNet_BBBP,train
Flucloxacillin,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,453.88,2.69,112.74,MoleculeNet_BBBP,train
fenoterol,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0,303.36,2.06,92.95,MoleculeNet_BBBP,train
ethinylestradiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,0,296.41,3.61,40.46,MoleculeNet_BBBP,train
secobarbital,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,1,238.29,1.35,75.27,MoleculeNet_BBBP,train
quazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,1,386.8,5.03,15.6,MoleculeNet_BBBP,train
pyridazinone,O=c1cc[nH]nc1,1,96.09,-0.23,45.75,MoleculeNet_BBBP,train
clofibric acid,CC(C)(Oc1ccc(Cl)cc1)C(=O)O,0,214.65,2.58,46.53,MoleculeNet_BBBP,train
clofibrate,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,0,242.7,3.06,35.53,MoleculeNet_BBBP,train
chlorthalidone,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0,338.77,0.92,109.49,MoleculeNet_BBBP,train
chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0,276.75,1.74,75.27,MoleculeNet_BBBP,train
chlorothiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC=NS2(=O)=O,0,295.73,0.13,118.69,MoleculeNet_BBBP,train
chloramphenicol,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0,323.13,0.91,112.7,MoleculeNet_BBBP,train
Phenoxymethylpenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],0,349.39,-0.64,98.77,MoleculeNet_BBBP,train
Oxacillin,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,401.44,1.9,112.74,MoleculeNet_BBBP,train
Omeprazole,COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1,0,345.42,2.9,77.1,MoleculeNet_BBBP,train
physostigmine,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1,275.35,1.77,44.81,MoleculeNet_BBBP,train
phenprobamate,NC(=O)OCCCc1ccccc1,1,179.22,1.71,52.32,MoleculeNet_BBBP,train
phenobarbital,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1,232.24,0.7,75.27,MoleculeNet_BBBP,train
phenelzine sulfate,NNCCc1ccccc1.O=S(=O)(O)O,1,234.28,0.04,112.65,MoleculeNet_BBBP,train
phencyclidine,c1ccc(C2(N3CCCCC3)CCCCC2)cc1,1,243.39,4.33,3.24,MoleculeNet_BBBP,train
pethidine,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1,247.34,2.21,29.54,MoleculeNet_BBBP,train
perlapine,CN1CCN(C2=Nc3ccccc3Cc3ccccc32)CC1,1,291.4,2.92,18.84,MoleculeNet_BBBP,train
pergolide,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1,314.5,4.27,19.03,MoleculeNet_BBBP,train
chlorambucil,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,0,304.22,3.38,40.54,MoleculeNet_BBBP,train
cephapirin,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,0,423.47,0.48,125.9,MoleculeNet_BBBP,train
Cefazolin,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1.[Na+],0,476.5,-4.97,158.92,MoleculeNet_BBBP,train
Cortisone,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,0,360.45,1.99,91.67,MoleculeNet_BBBP,train
pimozide,O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,461.56,5.86,41.03,MoleculeNet_BBBP,train
pinoxepin,OCCN1CCN(CC/C=C2/c3ccccc3COc3ccc(Cl)cc32)CC1,1,398.93,3.66,35.94,MoleculeNet_BBBP,train
protriptyline,CNCCCC1c2ccccc2C=Cc2ccccc21,1,263.38,4.3,12.03,MoleculeNet_BBBP,train
propofol,CC(C)c1cccc(C(C)C)c1O,1,178.27,3.64,20.23,MoleculeNet_BBBP,train
propiomazine,CCC(=O)c1ccc2c(c1)N(CC(C)N(C)C)c1ccccc1S2,1,340.49,4.83,23.55,MoleculeNet_BBBP,train
promethazine-HCl,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,1,284.43,4.24,6.48,MoleculeNet_BBBP,train
Domperidone,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0,425.92,3.35,78.82,MoleculeNet_BBBP,train
Diethylstilbestrol,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,0,268.36,4.83,40.46,MoleculeNet_BBBP,train
dicyclomine,CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1,0,309.49,4.4,29.54,MoleculeNet_BBBP,train
dicumarol,O=c1c(Cc2c(O)oc3ccccc3c2=O)c(O)oc2ccccc12,0,336.3,2.9,100.88,MoleculeNet_BBBP,train
Dehydrocholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC(=O)[C@]12C,0,402.53,4.07,88.51,MoleculeNet_BBBP,train
dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0,248.31,1.68,86.18,MoleculeNet_BBBP,train
coumarin,O=c1ccc2ccccc2o1,0,146.14,1.79,30.21,MoleculeNet_BBBP,train
Urea,NC(N)=O,1,60.06,-0.98,69.11,MoleculeNet_BBBP,train
carbidopa,C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,0,226.23,-0.05,115.81,MoleculeNet_BBBP,train
Trovafloxacin,NC1[C@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]12,1,416.36,1.89,101.45,MoleculeNet_BBBP,train
Trimetrexate,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,0,369.43,2.74,117.54,MoleculeNet_BBBP,train
Trimethoprim,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1,290.32,1.26,105.51,MoleculeNet_BBBP,train
Praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1,312.41,2.53,40.62,MoleculeNet_BBBP,train
Pravastatin,CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,0,424.53,2.44,124.29,MoleculeNet_BBBP,train
promazine,CN(C)CCCN1c2ccccc2Sc2ccccc21,1,284.43,4.24,6.48,MoleculeNet_BBBP,train
procyclidine,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1,1,287.45,3.94,23.47,MoleculeNet_BBBP,train
procaine,CCN(CC)CCOC(=O)c1ccc(N)cc1,1,236.31,1.77,55.56,MoleculeNet_BBBP,train
primidone,CCC1(c2ccccc2)C(=O)NCNC1=O,1,218.26,0.54,58.2,MoleculeNet_BBBP,train
pregnanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,318.5,4.6,37.3,MoleculeNet_BBBP,train
prazepam,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1,324.81,3.93,32.67,MoleculeNet_BBBP,train
pipamperone,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,375.49,2.59,66.64,MoleculeNet_BBBP,train
Trometamol,NC(CO)(CO)CO,0,121.14,-2.34,86.71,MoleculeNet_BBBP,train
chlorzoxazone,O=c1[nH]c2cc(Cl)ccc2o1,1,169.57,1.77,46,MoleculeNet_BBBP,train
choline,C[N+](C)(C)CCO,1,104.17,-0.32,20.23,MoleculeNet_BBBP,train
aloracetam,CC(=O)NCCn1c(C)cc(C=O)c1C,1,208.26,1.05,51.1,MoleculeNet_BBBP,val
alnespirone,CCCN(CCCCN1C(=O)CC2(CCCC2)CC1=O)C1COc2cccc(OC)c2C1.[Cl-].[H+],1,479.06,1.32,59.08,MoleculeNet_BBBP,val
almoxatone,CNC[C@@H]1CN(c2ccc(OCc3cccc(Cl)c3)cc2)C(=O)O1,1,346.81,3.46,50.8,MoleculeNet_BBBP,train
allomethadione,C=CCN1C(=O)OC(C)C1=O,1,155.15,0.54,46.61,MoleculeNet_BBBP,train
alletorphine,C=CCN1CCC23c4c5ccc(O)c4OC2C2(OC)C=CC3(CC2[C@](C)(O)CCC)C1C5,1,437.58,3.72,62.16,MoleculeNet_BBBP,train
aliflurane,COC1(F)C(F)(F)C1(F)Cl,1,178.51,1.85,9.23,MoleculeNet_BBBP,train
algestone-acetonide,CC(=O)C12OC(C)(C)OC1CC1C3CCC4=CC(=O)CCC4(C)C3CCC12C,1,386.53,4.61,52.6,MoleculeNet_BBBP,train
alfaxalone/renanolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,1,332.48,3.77,54.37,MoleculeNet_BBBP,train
alfadolone,CC12CC(=O)[C@H]3C(CC[C@H]4C[C@H](O)CCC43C)[C@@H]1CCC2C(=O)CO,1,348.48,2.75,74.6,MoleculeNet_BBBP,train
alentemol,CCCN(CCC)C1Cc2cccc3cc(O)cc(c23)C1,1,283.42,4.13,23.47,MoleculeNet_BBBP,val
alclometasone-dipropionate,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@H](C)C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@@]21C)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,1,521.05,3.94,106.97,MoleculeNet_BBBP,train
alaproclate,CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1,1,255.74,2.55,52.32,MoleculeNet_BBBP,train
adatanserin,O=C(NCCN1CCN(c2ncccn2)CC1)C12CC3CC(CC(C3)C1)C2,1,369.51,1.93,61.36,MoleculeNet_BBBP,val
adafenoxate,O=C(COc1ccc(Cl)cc1)OCCNC12CC3CC(CC(C3)C1)C2,1,363.89,3.82,47.56,MoleculeNet_BBBP,val
acrocinonide,C=CC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4(F)C(O)CC3(C)[C@]2(C(=O)CO)O1,1,432.49,2.19,93.06,MoleculeNet_BBBP,train
acevaltrate,CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@H]2C1=C[C@H](OC(=O)CC(C)(C)OC(C)=O)[C@]21CO1,1,480.51,2.35,126.96,MoleculeNet_BBBP,train
acetorphine,CCC[C@@](C)(O)[C@H]1CC23C=CC1(OC)[C@H]1Oc4c(OC(C)=O)ccc5c4C12CCN(C)C3C5,1,453.58,3.38,68.23,MoleculeNet_BBBP,train
acetorphan/racecadotril/ecadotril,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,1,385.49,2.98,72.47,MoleculeNet_BBBP,val
acetiamine,CC(=O)OCC/C(SC(C)=O)=C(/C)N(C=O)Cc1cnc(C)nc1N,1,366.44,1.79,115.48,MoleculeNet_BBBP,train
acetaminosalol,CC(=O)Nc1ccc(OC(=O)c2ccccc2O)cc1,1,271.27,2.57,75.63,MoleculeNet_BBBP,train
aceperone,CC(=O)NCC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,396.51,3.96,49.41,MoleculeNet_BBBP,train
aceglutamide,CC(=O)NC(CCC(N)=O)C(=O)O,1,188.18,-1.16,109.49,MoleculeNet_BBBP,train
acefurtiamine,CC(=O)OCC(=O)OCC/C(SC(=O)c1ccco1)=C(/C)N(C=O)Cc1cnc(C)nc1N,1,476.51,2.22,154.92,MoleculeNet_BBBP,val
alozafone,CC(CC#N)N(C)CC(=O)N(C)c1ccc(Cl)cc1C(=O)c1ccccc1F,1,401.87,3.91,64.41,MoleculeNet_BBBP,train
acecarbromal,CCC(Br)(CC)C(=O)NC(=O)NC(C)=O,1,279.13,1.31,75.27,MoleculeNet_BBBP,train
alphameprodine/betameprodine,CCC(=O)O[C@]1(c2ccccc2)CCN(C)C[C@@H]1CC,1,275.39,3.2,29.54,MoleculeNet_BBBP,train
alpiropride,C=CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC)c(N)cc1OC,1,382.49,0.57,113.76,MoleculeNet_BBBP,train
atolide,CCN(CC)c1ccc(NC(=O)c2ccccc2N)c(C)c1,1,297.4,3.68,58.36,MoleculeNet_BBBP,train
ascorbic-acid,O=C1C(O)=C(O)OC1C(O)CO,1,176.12,-1.41,107.22,MoleculeNet_BBBP,val
aripiprazole,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,1,448.39,4.86,44.81,MoleculeNet_BBBP,val
aprobarbital,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,1,210.23,0.57,75.27,MoleculeNet_BBBP,train
apadoline,CCCNC(=O)c1ccc2c(c1)N([C@H](C)CN1CCCC1)c1ccccc1S2,1,395.57,4.91,35.58,MoleculeNet_BBBP,train
anseculin,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1,1,452.55,4.02,64.38,MoleculeNet_BBBP,val
aniracetam,COc1ccc(C(=O)N2CCCC2=O)cc1,1,219.24,1.46,46.61,MoleculeNet_BBBP,val
anileridine,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,1,352.48,3.41,55.56,MoleculeNet_BBBP,val
amylene-hydrate,CCC(C)(C)O,1,88.15,1.17,20.23,MoleculeNet_BBBP,train
ampyzine,CN(C)c1cnccn1,1,123.16,0.54,29.02,MoleculeNet_BBBP,train
amphenidone,Nc1cccc(-n2ccccc2=O)c1,1,186.21,1.42,48.02,MoleculeNet_BBBP,val
amixetrine,CC(C)CCOC(CN1CCCC1)c1ccccc1,1,261.41,3.89,12.47,MoleculeNet_BBBP,train
amitriptylinoxide,C[N+](C)([O-])CCC=C1c2ccccc2CCc2ccccc21,1,293.41,4.18,23.06,MoleculeNet_BBBP,train
amisulpride,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC,1,369.49,1.29,101.73,MoleculeNet_BBBP,train
amineptine,O=C(O)CCCCCC[NH2+]C1c2ccccc2CCc2ccccc21.[Cl-],1,373.92,0.48,53.91,MoleculeNet_BBBP,train
amfetaminil,CC(Cc1ccccc1)NC(C#N)c1ccccc1,1,250.34,3.47,35.82,MoleculeNet_BBBP,train
amesergide,CC(C)n1cc2c3c(cccc31)C1C[C@@H](C(=O)NC3CCCCC3)CN(C)C1C2,1,393.58,4.63,37.27,MoleculeNet_BBBP,val
ameltolide,Cc1cccc(C)c1NC(=O)c1ccc(N)cc1,1,240.31,3.14,55.12,MoleculeNet_BBBP,train
amelometasone,CCC(=O)O[C@]1(C(=O)COC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,462.56,3.51,89.9,MoleculeNet_BBBP,train
amcinonide,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,1,502.58,3.52,99.13,MoleculeNet_BBBP,val
amcinafide,CC12C[C@H](O)[C@@]3(F)C(CCC4=CC(=O)C=CC43C)[C@@H]1C[C@H]1O[C@@](C)(c3ccccc3)O[C@]12C(=O)CO,1,496.58,3.56,93.06,MoleculeNet_BBBP,val
amcinafal,CCC1(CC)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1,462.56,3.2,93.06,MoleculeNet_BBBP,train
alrestatin,O=C(O)CN1C(=O)c2cccc3cccc(c23)C1=O,1,255.23,1.52,74.68,MoleculeNet_BBBP,val
acaprazine,CC(=O)NCCCN1CCN(c2cc(Cl)ccc2Cl)CC1,1,330.26,2.64,35.58,MoleculeNet_BBBP,train
fenetylline,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C.[Cl-].[H+],1,377.88,-2.23,73.85,MoleculeNet_BBBP,train
gacyclidine,C[C@H]1CCCC[C@@]1(c1cccs1)N1CCCCC1,1,263.45,4.64,3.24,MoleculeNet_BBBP,val
oxetacillin,CC1(C)S[C@@H]2[C@H]([NH+]3C(=O)C(c4ccc(O)cc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0,406.48,-0.3,111.38,MoleculeNet_BBBP,val
nitrendipine,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,0,360.37,2.57,107.77,MoleculeNet_BBBP,train
nifedipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],0,346.34,2.18,107.77,MoleculeNet_BBBP,train
nicardipine,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0,479.53,3.68,111.01,MoleculeNet_BBBP,val
mitomycin,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12,0,334.33,-1.65,146.89,MoleculeNet_BBBP,val
mirincamycin,CCCCCC1CNC(C(=O)NC(C(C)Cl)C2OC(SC)C(O)C(O)C2O)C1,0,439.02,0.83,111.05,MoleculeNet_BBBP,train
mibefradil,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,0,495.64,5.27,67.45,MoleculeNet_BBBP,val
mezlocillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,539.59,-0.23,173.5,MoleculeNet_BBBP,val
meticillin,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,380.42,0.95,105.17,MoleculeNet_BBBP,val
methoxyphedrine,CNC(C)C(=O)c1ccc(OC)cc1,0,193.25,1.49,38.33,MoleculeNet_BBBP,train
metampicillin,C=NC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccccc1,0,361.42,1.06,99.07,MoleculeNet_BBBP,train
mecillinam,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,0,325.43,1.41,73.21,MoleculeNet_BBBP,train
losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,0,422.92,4.27,92.51,MoleculeNet_BBBP,val
loracarbef,N[C@@H](C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1.O,0,367.79,-0.11,144.23,MoleculeNet_BBBP,val
lincomycin,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0,406.55,-0.86,122.49,MoleculeNet_BBBP,train
lenapenem,CNCC[C@@H](O)[C@@H]1C[C@H](SC2=C(C(=O)O)N3C(=O)[C@H]([C@@H](C)O)[C@H]3[C@H]2C)CN1,0,399.51,-0.43,122.13,MoleculeNet_BBBP,train
lenampicillin,Cc1oc(=O)oc1COC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,461.5,0.83,145.08,MoleculeNet_BBBP,val
imipenem,C[C@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12.O,0,317.37,-1.21,147.72,MoleculeNet_BBBP,val
idarubicin,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,0,497.5,1.02,176.61,MoleculeNet_BBBP,train
hymecromone,Cc1cc(=O)oc2cc(O)ccc12,0,176.17,1.81,50.44,MoleculeNet_BBBP,train
hydroxyephedrine,CNC(C)C(O)c1ccc(O)cc1,0,181.23,1.03,52.49,MoleculeNet_BBBP,train
hydroxyamphetamine,CC(Cc1ccccc1)NO,0,151.21,1.6,32.26,MoleculeNet_BBBP,train
hetacillin,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)O,0,389.48,1.41,89.95,MoleculeNet_BBBP,train
oximonam,CO/N=C(\C(=O)NC1C(=O)N(OCC(=O)O)[C@H]1C)c1csc(N)n1,0,357.35,-1.19,156.44,MoleculeNet_BBBP,train
penamecillin,CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,0,406.46,0.84,102.01,MoleculeNet_BBBP,train
penicillin,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O.[Na],0,357.39,0.48,86.71,MoleculeNet_BBBP,train
cryofluorane,FC(F)(Cl)C(F)(F)Cl,1,170.92,2.65,0,MoleculeNet_BBBP,train
xantocillin,[C-]#[N+]C(=C\c1ccc(O)cc1)/C(=C/c1ccc(O)cc1)[N+]#[C-],0,288.31,4.32,49.18,MoleculeNet_BBBP,val
virginiamycin-factor-m1,CC1=C/C(O)CC(=O)Cc2nc(co2)C(=O)N2CCC=C2C(=O)OC(C(C)C)C(C)/C=C\C(=O)NC/C=C\1,0,525.6,2.66,139.04,MoleculeNet_BBBP,val
tymazoline,Cc1ccc(C(C)C)c(OCC2=NCCN2)c1,0,232.33,2.5,33.62,MoleculeNet_BBBP,train
trospectomycin,CCCC[C@@H]1CC(=O)[C@]2(O)O[C@@H]3[C@@H](NC)[C@@H](O)[C@@H](NC)[C@H](O)[C@H]3O[C@@H]2O1,0,374.43,-1.76,129.51,MoleculeNet_BBBP,val
tolcapone,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0,273.24,2.55,100.67,MoleculeNet_BBBP,train
thiphencillin,CC1(C)SC2C(NC(=O)CSc3ccccc3)C(=O)N2C1C(=O)O,0,366.46,1.41,86.71,MoleculeNet_BBBP,val
