endpoint,split,smiles,measured,probability,max_tanimoto_to_training
D2,time,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3C[C@@H]4C[C@]4(c4cc(C(C)(F)F)on4)C3)CC2)o1,6.62,6.99236,0.3684
D2,time,Cc1ncccc1C(=O)N[C@H]1CC[C@H](CCN2CCc3ccc(CCC(F)(F)F)nc3CC2)CC1,6.04,6.794,0.5057
D2,time,Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc([C@H]6C[C@@H](F)C6)nc5C4)CC3)cccc2n1,6.68,6.77993,0.4516
D2,time,CCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1,10.83,6.39485,0.241
D2,time,Cn1cc(CC(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(F)(F)F)sc4CC3)CC2)cn1,6.32,6.47529,0.2917
D2,time,CCc1ccc2c(c1)C(C1=CCN(C)CC1)=Nc1cc(C)ccc1N2,6.561,6.65836,0.3333
D2,time,Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc(N6CC(F)(F)C6)nc5C4)CC3)cccc2n1,6.3,6.63061,0.4271
D2,time,COc1ccccc1N1CCN(CCCNC(=O)NCc2ccccc2-c2ccc(-c3ccccc3)cc2)CC1,6.44,7.01898,0.6508
D2,time,Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCN(c5nocc5C(C)(F)F)CC4)CC3)cccc2n1,7.28,6.7379,0.4941
D2,time,CCc1cc(Cl)c(OC)c(N2CCN(CC[C@H]3CC[C@H](NC(=O)NC)CC3)CC2)c1,8.238,7.27675,0.5574
D2,time,O=c1oc2ccccc2n1CCCCCCN1CCN(c2nsc3ccccc23)CC1,7.798,7.1621,0.5781
D2,time,CCC(F)(F)c1cc(N2CCC(S(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12,6.47,6.40718,0.2889
D2,time,COc1cccc(-c2ccccc2NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)c1,6.949,7.26239,0.6269
D2,time,O=C1CN2c3c(cccc3[C@@H]3CN(CCCc4n[nH]c5cc(F)ccc45)CC[C@@H]32)N1,7.82,6.61004,0.4
D2,time,CCN(CCN1CCC(c2n[nH]c3cc(F)ccc23)CC1)C(=O)C(C)O,6.98,6.60093,0.4531
D2,time,Cc1cc2c(n1C)CCCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O,7.149,7.8503,0.5479
D2,time,CCc1cccc(N2CCN(CCCCCNC(=O)c3nc4sccn4c3C)CC2)c1Cl,8.33,7.94444,0.9836
D2,time,Cc1ncc(OCC(=O)N[C@H]2CC[C@H](CCN3CCc4sc(C5CC(F)(F)C5)nc4C3)CC2)cn1,6.17,6.51047,0.3875
D2,time,O=c1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)nn1-c1c(F)cccc1F,8.3,8.22864,0.575
D2,time,CN1CCc2cc3c(c4c2[C@H]1Cc1ccccc1-4)OCO3,4.73,6.43915,0.5439
D2,time,O=C1c2cncnc2CCN1CCN1CCC(c2noc3ccccc23)CC1,6.01,6.72288,0.4933
D2,time,O=C1c2oc(C3CC3)nc2CCN1CCN1CCC(c2noc3ccccc23)CC1,6.07,6.97068,0.3976
D2,time,C#CCOc1ccc(-c2ccc(C(=O)NCCCCN(CCC)C3Cc4ccccc4C3)cc2)cc1,6.372,6.86278,0.6615
D2,time,CCC1(CC)CC(OCCCNCc2cccc(Cl)c2Cl)(c2ccccn2)CCO1,4.87,6.46289,0.2716
D2,time,CCCCC(=O)Oc1cccc2c1-c1cccc3c1[C@@H](C2)N(CCC)CC3,6.47,5.79991,0.9444
D2,time,c1ccc2oc(SCCCCCCN3CCN(c4nsc5ccccc45)CC3)nc2c1,7.481,7.378,0.4925
D2,time,O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1ccc(-c2cccnc2)cc1,8.43,7.23605,0.7344
D2,time,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNC(=O)c3cc4ccccc4[nH]3)CN2)c1O,8.6,6.63911,0.4944
D2,time,O=S(=O)(c1cccc(Cl)c1)n1c(-c2ccccc2)nc2c(N3CCNCC3)nccc21,6.13,5.46418,0.3971
D2,time,CC1(Oc2ccc(Cl)cc2)CCN(CCCCOc2ccccc2F)C1,6.26,6.41421,0.6481
D2,time,O=C1c2cccc3cccc(c23)C(=O)N1CCCCCCN1CCN(c2nsc3ccccc23)CC1,7.23,7.91846,0.6441
D2,time,COc1cc(CCCCCNCCC[C@H]2CCc3nc(N)sc3C2)ccc1O,6.76,7.73194,0.6301
D2,time,COc1cc(CCCCCNCCC[C@@H]2CCc3nc(N)sc3C2)ccc1O,7.17,7.73194,0.6301
D2,time,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc(I)c(OC)c1)CC2,7.57,6.22862,0.5694
D2,time,COc1ccc(NC(=O)NCCCN2CCN(c3ccccc3OC)CC2)cc1-c1ccc(F)cc1,7.22,7.11251,0.6567
D2,time,O=C1CN2c3c(cccc3[C@@H]3CN(CCCc4noc5cc(F)ccc45)CC[C@@H]32)N1,7.078,6.67368,0.4066
D2,time,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CCN1C,6.9,6.8455,0.4219
D2,time,Cc1ncc(OCC(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(O[C@H](C)C(F)(F)F)nc4CC3)CC2)cn1,6.389,6.45708,0.4
D2,time,Cc1ccccc1N1CCN(CCCN2C(=O)CCc3ccccc32)CC1,6.4,7.01792,0.6154
D2,time,COc1cccc2cc(CNCCCOc3ccc4ccc(=O)[nH]c4c3)sc12,6.741,6.46844,0.4928
D2,time,CN(CC1CCN(CCOc2ccccc2)CC1)[C@H](c1ccc(Cl)cc1)c1ccccn1,7.26,6.9651,0.4308
D2,time,CN(CC1CCN(CCOc2ccccc2)CC1)C(c1ccc(Cl)cc1)c1ccccn1,7.26,6.9651,0.4308
D2,time,Cn1ncc2c1CCCC(CCN1CCC(c3noc4ccccc34)CC1)C2=O,6.99,6.95371,0.5
D2,time,CC1CN(CCN2CCC(c3noc4ccccc34)CC2)C(=O)c2ccn(C)c21,6.44,6.95718,0.439
D2,time,Cc1cc2c(cn1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,7.209,6.83837,0.4878
D2,time,CN1Cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc(OCC(F)(F)F)nc5C4)CC3)cccc2C1=O,6.48,6.65842,0.4091
D2,time,COc1ccccc1N1CCN(CCCN2CCN(C(=O)c3ccccn3)CC2)CC1,6.23,6.92932,0.5862
D2,time,C=CCN1C[C@H](OCCO)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,8.08,6.55586,0.6849
D2,time,C[C@H]1C[C@H](NS(=O)(=O)c2ccc3cc(Cl)ccc3c2)CN1CCCc1noc2cc(F)ccc12,6.81,6.56719,0.5059
D2,time,CC(C)n1ncc2c1CCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O,6.429,7.10353,0.4186
D2,time,Oc1ccc(-c2ccc(CNCCc3c[nH]c4ccccc34)o2)cc1,6.12,5.92067,0.4
D2,time,CCn1ncc2c1CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O,6.37,7.74,0.5694
D2,time,O=C1CCc2cc(OCCCCCCN3CCN(c4nsc5ccccc45)CC3)ccc2N1,7.409,7.6068,0.6197
D2,time,CCCN1CCC(CNC(=O)c2c(O)c(CC)cc(Cl)c2OC)C1,7.18,6.38248,0.619
D2,time,Clc1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,6.31,6.8001,0.7609
D2,time,COc1ccc(C(=O)N2CCN(CCOc3cc(OC)cc(OC)c3)CC2)cc1,4.301,5.7937,0.431
D2,time,CCOc1cccc2cc(CNCCCCOc3ccc4c(c3)OCO4)oc12,6.404,6.74068,0.3563
D2,time,COc1ccc(OCCN2CCN(C(=O)c3ccccc3OC)CC2)cc1,4.0,5.99703,0.459
D2,time,CC(C)n1cc2c(n1)CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O,6.29,7.71566,0.5405
D2,time,Cn1c(C(=O)N[C@H]2CC[C@H](CCN3CCc4ccc(CCC(F)(F)F)nc4CC3)CC2)cccc1=O,6.212,6.43465,0.4384
D2,time,CCN(CCN1CCC(c2c[nH]c3cc(F)ccc23)CC1)C(=O)[C@H](C)O,7.339,6.48649,0.6379
D2,time,COc1ccccc1C1CC1CNC/C=C/COc1ccc2ccc(=O)[nH]c2c1,7.465,6.71181,0.4625
D2,time,C[C@H]1CO[C@@H](c2ccc(N)nc2)CN1C[C@H]1C[C@H]1CCNC(=O)c1cc2ccccc2[nH]1,6.43,6.42711,1.0
D2,time,Cc1cccc(C2CCN(CCNC(=O)C3CC4CCC3O4)CC2)n1,8.149,5.90039,0.36
D2,time,CCCN(CCC)[C@H]1CCc2c(ccc(O)c2O)C1,8.699,8.21867,1.0
D2,time,CN(C)CCN1C(=O)c2ccccc2N(C)C(=O)c2ccccc21,4.18,6.05572,0.3864
D2,time,COc1ccc2c(n1)C(=O)N(CCN1CCC(c3noc4ccccc34)CC1)CC2,6.11,6.62876,0.4471
D2,time,O=C(NCCCCN1CCN(c2ncccn2)CC1)c1n[nH]c2ccccc12,6.58,6.36413,0.5072
D2,time,CN(CCc1c[nH]c2ccccc12)Cc1ccc(-c2ccccc2)o1,6.432,6.19796,0.3818
D2,time,CCc1cc(Cl)c(OC)c(N2CCN(CC[C@H]3CC[C@H](NC(=O)OC(C)(C)C)CC3)CC2)c1,7.169,7.24076,0.6364
D2,time,O=C(NCCCCN1CCN(c2cccc(F)c2)CC1)c1n[nH]c2ccccc12,7.12,6.83153,0.6212
D2,time,Cn1cc(/C=C/C(=O)N[C@H]2CC[C@](F)(CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)cn1,7.2,6.3915,0.33
D2,time,Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,6.74,6.54805,0.4051
D2,time,Cn1ncc2c1CCCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O,6.65,6.77871,0.4096
D2,time,O=C1NCN(c2ccccc2)C12CCN(CC1COc3ccccc3O1)CC2,8.17,7.63105,0.7097
D2,time,CC1=CC[C@@H]2C[C@H]1[C@H](c1ccc(C(F)(F)F)c(F)c1)NC2(C)C,6.24,6.54113,0.236
D2,time,Cc1ccc2sc(S(=O)(=O)N[C@@H]3CCN(CCCc4noc5ccccc45)C3)cc2c1,8.76,6.46203,0.4943
D2,time,Cc1ccc2sc(S(=O)(=O)N[C@H]3CCN(CCCc4noc5ccccc45)C3)cc2c1,7.62,6.46203,0.4943
D2,time,COc1cc2c3c(c1OC)-c1cc([N+](=O)[O-])ccc1CC3N(C)CC2,6.32,6.37894,0.6102
D2,time,CN(C)C(=O)C(CCN1C[C@H](F)C[C@H]1C(=O)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1,6.57,7.37383,0.5395
D2,time,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)CO,6.15,5.96876,0.6667
D2,time,COc1cc2c(cc1OC)CN(Cc1ccccc1CNC(=O)c1cccc(C#N)c1)CC2,7.34,6.36797,0.4658
D2,time,CC(=O)N[C@H]1CC[C@H](CCN2CCc3nc(OCC(C)(F)F)sc3CC2)CC1,6.639,6.8996,0.4478
D2,time,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2cccc(Cl)c2Cl)CC1,7.58,7.33357,0.9792
D2,time,CCN(CCN1CCC(c2c[nH]c3cc(F)ccc23)CC1)C(=O)CCO,7.1,6.34395,0.6379
D2,time,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)N(C)c3ccccc3)CC2)CCc2ccc(Cl)cc21,6.722,6.64515,0.5942
D2,time,O=C1c2ccc(F)cc2CC1CCN1CCCN(c2ccccn2)CC1,6.19,6.61266,0.5738
D2,time,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)c(F)c4)CC3)noc2c1,8.7,7.7554,0.6053
D2,time,CC(CNC(=O)/N=C(\N)NCCCc1nnc(N)s1)C1CCCCC1,10.828,6.4163,0.2632
D2,time,Cc1ncccc1C(=O)N[C@H]1CC[C@H](CCN2CCc3sc(OCC(C)(F)F)nc3C2)CC1,6.51,6.92982,0.4409
D2,time,CCCN(CCCCNC(=O)c1ccc2ccccc2c1)C[C@@H]1C[C@H]1c1cccc(Cl)c1Cl,6.17,6.35937,0.4634
D2,time,O=S(=O)(N[C@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)c(Cl)c1,6.77,6.3138,0.5526
D2,time,O=S(=O)(N[C@@H]1CCN(CCCc2noc3ccccc23)C1)c1ccc(F)c(Cl)c1,7.251,6.3138,0.5526
D2,time,CCCCCNC(=O)/N=C(\N)NCCCc1cnc(N)s1,8.34,5.80552,0.2533
D2,time,O=C1c2cnc(OC3COC3)cc2CCN1CCN1CCN(c2nsc3ccccc23)CC1,6.0,7.71713,0.5844
D2,time,COc1ccc2c(c1)[C@H]1OCCN(CCCCNC(=O)c3ccc([N+](=O)[O-])cc3)[C@@H]1CO2,6.23,5.94611,0.5165
D2,time,C[C@H]1CN(CC[C@H]2CC[C@H](NC(=O)c3ccco3)CC2)CCc2ccc(Cl)cc21,7.03,6.61314,0.5405
D2,time,CN1CCN(c2nc(N)nc(C(C)(C)Oc3ccccc3Cl)n2)CC1,6.099,6.2729,0.6
D2,time,Cn1ccc2c1CCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O,6.583,6.78628,0.439
D2,time,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)C(=O)C(C)(C)O,6.56,7.40307,0.6441
D2,time,CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)c4cccc5nn(C)cc45)CC2)C3)no1,6.54,6.36023,0.4021
D2,time,CCc1cc(C23CC2CN(CC[C@H]2CC[C@H](NC(=O)c4cccc5nn(C)cc45)CC2)C3)no1,6.138,6.36023,0.4021
D2,time,CCC(Oc1cccc(Cl)c1F)c1nc(N)nc(N2CCN(C)CC2)n1,6.223,6.31747,0.6102
D2,time,CC(Sc1ccc(Cl)c(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,6.28,6.62116,0.6792
D2,time,Cc1ncc(CC(=O)NC2CC3CCC(C2)N3CCN2CCc3sc(OCC(F)(F)F)nc3C2)s1,6.521,6.72069,0.2778
D2,time,CCOC(=O)N1CCN(Cc2cnn(-c3ccc(Cl)cc3)c2)CC1,4.99,5.40662,0.4717
D2,time,COc1ccccc1N1CCN(CCCNC(=O)Nc2cccc(-c3ccccc3)c2)CC1,7.645,7.29497,0.7667
D2,time,COc1ccc(C(=O)N2CCN(CCOc3ccc(OC(F)(F)F)cc3)CC2)cc1,4.301,5.84713,0.4143
D2,time,CCCN(CCN1CCN(c2ccc3c(c2)[nH]c2ccccc23)CC1)[C@H]1CCc2c(O)cccc2C1,9.64,7.49847,0.7231
D2,time,O=C(N[C@H]1CC[C@H](CCN2CCC(c3nocc3-c3cccc(F)c3)CC2)CC1)c1cccc2ncccc12,7.442,7.21775,0.5663
D2,time,Clc1ccc2c(c1)CC1(CCN(CCOc3ccccc3)C1)O2,6.26,6.28161,0.5172
D2,time,COc1ccc2c(c1)C(C1=CCN(C)CC1)=Nc1cc(C)ccc1N2,6.48,6.73345,0.3514
D2,time,N/C(=N\C(=O)NCc1ccccc1)NC1CCc2nc(N)sc2C1,6.26,6.58305,0.4262
D2,time,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,9.442,8.49731,1.0
D2,time,Cn1nc(C(=O)N2CCN(CCN3CCN(c4cccc(Cl)c4Cl)CC3)CC2)c2ccccc21,6.89,7.26513,0.5
D2,time,Cn1cc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4nc(OCC(C)(F)F)sc4CC3)CC2)cn1,6.16,6.83777,0.3708
D2,time,CCCCC(Oc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,6.298,6.59521,0.6167
D2,time,CN1CCc2cccc3c2[C@H]1Cc1ccc2c(c1-3)OCO2,6.998,6.26907,0.68
D2,time,Cc1cccc(C2CCN(CCNC(=O)C3CCC(F)(F)CC3)CC2)n1,9.4,6.39852,0.375
D2,time,Cn1cnc2c1C(=O)N(CCN1CCN(c3nsc4ccccc34)CC1)CC2,6.31,7.47806,0.5942
D2,time,O=C1c2cn[nH]c2CCCN1CCN1CCC(c2noc3ccccc23)CC1,6.868,6.99824,0.4675
D2,time,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1cccc(C(F)(F)F)c1,6.52,6.27938,0.4302
D2,time,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCOCc3ccccc3)CN2)c1O,8.14,6.51821,0.4744
D2,time,O=S(=O)(CC1CCN(CCCc2noc3cc(F)ccc23)C1)c1ccc(F)c(F)c1,6.37,6.28388,0.4568
D2,time,CCOc1cccc2cc(CNCCCOc3ccc4ccc(=O)[nH]c4c3)oc12,7.29,6.59871,0.4615
D2,time,COc1ccccc1N1CCN(CCCN(CC2CC2)C(=O)c2ccccc2)CC1,6.54,7.02436,0.5738
D2,time,CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)Cc4nnc(C)s4)CC2)C3)no1,6.26,6.31263,0.3763
D2,time,O=C1c2cnccc2CCN1CCN1CCC(c2noc3ccccc23)CC1,6.318,6.79328,0.4691
D2,time,O=C1c2ccccc2S(=O)(=O)N1CCCCCN1CCN(c2ncccn2)CC1,6.02,6.73622,1.0
D2,time,CCOc1cccc2cc(CNCC[C@H]3CC[C@H](NC(=O)N4CCCC4)CC3)oc12,7.96,6.19039,0.4
D2,time,COc1ccccc1C1CC1CNCCCOc1ccc2ccc(=O)[nH]c2c1,8.049,6.84728,0.5072
D2,time,O=C(CCCN1CCCN(c2ccc(Cl)cn2)CC1)c1ccc(F)cc1,7.389,7.70075,0.7222
D2,time,O=C1c2c(Br)n[nH]c2CCN1CCN1CCC(c2noc3ccccc23)CC1,6.66,7.09076,0.3902
D2,time,COc1ccc(OCCN2CCN(C(=O)c3cc4cccnc4[nH]3)CC2)cc1,6.38,6.04987,0.4
D2,time,Cc1nc2c(o1)CCCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O,6.19,6.87873,0.4744
D2,time,CC(Oc1ccc2c(n1)CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4nn(C)cc34)CC1)CC2)C(F)F,6.725,6.70835,0.5
D2,time,COc1ccc(F)cc1[C@@H]1C[C@H]1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,7.623,6.8703,0.4533
D2,time,COc1ccc(F)cc1C1CC1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,7.96,6.8703,0.4533
D2,time,COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,7.881,6.8703,0.4533
D2,time,COC(CN1CCc2sc(OCC(C)(F)F)nc2C1)C1CC2(CC(NC(=O)c3cccc4nn(C)cc34)C2)C1,6.959,6.91455,0.3009
D2,time,CC(=O)Nc1ccc(OCCCN2CCC(c3noc4cc(F)ccc34)CC2)cc1C,6.822,7.6794,0.6579
D2,time,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2C[C@@H](OCCCCNC(=O)c3cc4ccccc4[nH]3)CN2CC)c1O,8.726,7.22225,0.5122
D2,time,C=CCN1C[C@H](OCc2ccc(C(F)(F)F)cc2)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,7.492,6.89921,0.6329
D2,time,CN1Cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5sc(CCC(F)(F)F)nc5C4)CC3)cccc2C1=O,6.659,6.62825,0.4066
D2,time,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C)C(=O)NCC(=O)NC12CC3CC(CC(C3)C1)C2,7.75,7.29762,0.3514
D2,time,CN(C)C(=O)C(CCN1C[C@H](O)C[C@H]1C(=O)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1,6.85,7.50781,0.5467
D2,time,Cc1c(S(=O)(=O)N[C@H]2C[C@H](C)N(CCCc3noc4cc(F)ccc34)C2)sc2ccc(Cl)cc12,7.269,6.63389,0.5385
D2,time,CCC(Sc1ccc(Cl)c(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,6.05,6.72048,0.5333
D2,time,Cc1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5nc(OCC(F)(F)F)sc5CC4)OC3)cccn2n1,6.42,6.90046,0.3394
D2,time,Cn1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4sc(OCC(C)(F)F)nc4C3)CC2)c1F,6.08,6.6985,0.3827
D2,time,CCN(CCN1CCC(c2noc3cc(F)ccc23)CC1)S(=O)(=O)CCO,6.51,7.06434,0.6333
D2,time,CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)Cc4cnn(C)c4)CC2)C3)no1,6.0,6.29922,0.3696
D2,time,CCCC(Sc1cc(Cl)cc(Cl)c1)c1nc(N)nc(N2CCN(C)CC2)n1,6.179,6.62973,0.5
D2,time,Nc1nc2c(s1)CC(CCCNCCCc1ccc(O)c(O)c1)CC2,6.301,7.32846,0.5588
D2,time,Cn1cc2c(C(=O)N[C@H]3CC[C@H](CCN4CCc5nc(OCC(C)(F)F)sc5CC4)OC3)cccc2n1,6.161,6.83443,0.3714
D2,time,N#Cc1ccc2nn(CCCCN3CCN(c4cccc5sccc45)CC3)c(=O)n2c1,8.28,7.62805,0.5333
D2,time,N/C(=N\C(=O)NCCCCCCNC(=O)/N=C(\N)NCCCc1nnc(N)s1)NCCCc1nnc(N)s1,8.424,6.24902,0.2206
D2,time,CN1CCN(c2nc(N)nc(CCCOc3cccc(Cl)c3Cl)n2)CC1,6.688,6.30123,0.55
D2,time,O=C(CCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,8.539,7.98896,0.9538
D2,time,Cn1c(C(=O)NC23CCC(CCN4CCc5nc(OCC(F)(F)F)sc5CC4)(CC2)CC3)cccc1=O,6.08,6.28863,0.2674
D2,time,O=C(NCCN1CCC(c2cccc(C(F)(F)F)n2)CC1)[C@H]1C[C@@H]2CC[C@H]1O2,6.74,6.29224,0.3333
D2,time,COc1ccc(OCCN2CCN(C(=O)c3cccc(OC)c3)CC2)cc1,4.62,5.7775,0.4833
D2,time,COc1ccc(OCCN(C)CCN(C)C(=O)c2ccc(OC)cc2)cc1,4.75,6.09307,0.3208
D2,time,O=C(N[C@H]1CC2[C@@H](CCN3CCc4sc(OCC(F)F)nc4C3)[C@@H]2C1)c1cccc2ncccc12,6.068,6.39213,0.4227
D2,time,O=C(N[C@H]1C[C@@H]2[C@@H](CCN3CCc4sc(OCC(F)F)nc4C3)[C@@H]2C1)c1cccc2ncccc12,6.07,6.39213,0.4227
D2,time,Cn1c(C(=O)N[C@H]2CC[C@](F)(CCN3CCc4ccc(OCC(F)F)nc4CC3)CC2)cccc1=O,6.21,6.2233,0.3333
D2,time,COc1cc(/C=C/CCCNCCCC2CCc3nc(N)sc3C2)ccc1O,6.63,7.40314,0.6447
D2,time,Fc1ccc2c(C3CCN(CCCOc4ccc(CN5CCOCC5)cc4Cl)CC3)noc2c1,8.6,7.74974,0.5844
D2,time,CCC(Sc1cccc(Cl)c1Cl)c1nc(N)nc(N2CCN(C)CC2)n1,6.06,6.47769,0.6316
D2,time,Nc1nc(N)nc(NCCCCN2CCN(c3ccccc3)CC2)n1,6.44,6.21004,0.6122
D2,time,Cc1ncc(CC(=O)N[C@H]2CC[C@H](CCN3CCc4sc(OCC(F)F)nc4C3)CC2)s1,6.431,6.14806,0.3924
D2,time,C[C@H]1C=C(C2=Nc3cc(Cl)ccc3Nc3ccc(C#N)cc32)CCN1C,6.87,6.736,0.4091
D2,time,CN1CC=C(C2=Nc3cc(Cl)ccc3Nc3ccc(F)cc32)CC1,6.39,6.66051,0.459
D2,time,Cc1c(F)cccc1C(=O)N[C@H]1CC[C@H](CCN2CCc3nc(OCC(C)(F)F)sc3CC2)OC1,6.469,6.73065,0.3429
D2,time,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1ccc3ccccc3c1)CC2,6.509,6.09866,0.7231
D2,time,Cn1nc2c(c1Br)C(=O)N(CCN1CCN(c3nsc4ccccc34)CC1)CC2,6.63,7.92144,0.5556
D2,time,COc1cc2c(cn1)CCN(CCN1CCN(c3nsc4ccccc34)CC1)C2=O,6.16,7.47301,0.7059
D2,time,COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4n3C)CC2)cc1,4.91,6.08652,0.4853
D2,time,C=CCN1C[C@H](OC(=O)NCCc2ccccc2)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,7.52,6.90305,0.625
D2,time,CC1(NC(=O)C2CC2)CCN(C[C@H]2COc3ccccc3O2)CC1,6.26,6.00138,0.3647
D2,time,CN(C)C(=O)N1CCC(CCCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,8.141,7.78023,0.623
D2,time,O=c1n(CCCCN2CCN(c3cccc4sccc34)CC2)nc2ccc(F)cn12,7.583,7.73794,0.6061
D2,time,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCCCN1CCN(c2ccccc2Cl)CC1,7.46,7.3369,0.6429
D2,time,O=C1CCc2ccccc2N1CCCN1CCN(c2cccc(Cl)c2)CC1,6.12,6.87705,0.6111
D2,time,Cc1ncoc1-c1nnc(SCCCN2C[C@@H]3CCCN(c4ccc(C(F)(F)F)cc4)[C@@H]3C2)n1C,7.01,6.73463,1.0
D2,time,CCc1cc([C@]23C[C@H]2CN(CC[C@H]2CC[C@H](NC(=O)Cc4cc(C)no4)CC2)C3)no1,6.07,6.33405,0.5
D2,time,Cn1c(-c2ccccc2)nc2c1CCN(CC[C@H]1CC[C@H](NC(=O)c3cccc4ncccc34)CC1)C2,6.3,6.60009,0.5647
D2,time,C#CCCCCN(CCC)C1Cc2ccccc2C1,7.596,6.69347,0.48
D2,time,COc1ncc2c(n1)CCN(CCN1CCC(c3noc4ccccc34)CC1)C2=O,6.61,7.55449,0.4368
D2,time,COc1cc2c(cc1O)CN(Cc1ccccc1CNC(=O)c1cccc(Cl)c1Cl)CC2,6.551,6.48099,0.4868
D2,time,C=CCN1C[C@H](OC(=O)Nc2cccnc2)C[C@H]1CNC(=O)c1cc(CCCF)cc(OC)c1OC,8.08,6.71951,0.5952
D2,time,O=C(NCCN1CC=C(c2cccc(C(F)(F)F)n2)CC1)C1CCCOC1,6.995,6.77258,0.3636
D2,time,O=S(=O)(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,8.721,7.7897,0.5714
D2,time,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,8.05,8.38829,1.0
D2,time,COc1cc2c3c(c1O)-c1cc(N)ccc1CC3N(C)CC2,6.64,6.96989,0.5818
D2,time,Cc1cccc(C2=CCN(CCNC(=O)C3CCOCC3)CC2)n1,9.4,5.54633,0.3412
