index,column,block,dtype,definition,computed_on,note
650,ecfp4_650,fingerprint,float32 (0.0 or 1.0),"bit 650 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
651,ecfp4_651,fingerprint,float32 (0.0 or 1.0),"bit 651 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
652,ecfp4_652,fingerprint,float32 (0.0 or 1.0),"bit 652 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
653,ecfp4_653,fingerprint,float32 (0.0 or 1.0),"bit 653 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
654,ecfp4_654,fingerprint,float32 (0.0 or 1.0),"bit 654 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
655,ecfp4_655,fingerprint,float32 (0.0 or 1.0),"bit 655 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
656,ecfp4_656,fingerprint,float32 (0.0 or 1.0),"bit 656 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
657,ecfp4_657,fingerprint,float32 (0.0 or 1.0),"bit 657 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
658,ecfp4_658,fingerprint,float32 (0.0 or 1.0),"bit 658 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
659,ecfp4_659,fingerprint,float32 (0.0 or 1.0),"bit 659 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
660,ecfp4_660,fingerprint,float32 (0.0 or 1.0),"bit 660 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
661,ecfp4_661,fingerprint,float32 (0.0 or 1.0),"bit 661 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
662,ecfp4_662,fingerprint,float32 (0.0 or 1.0),"bit 662 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
663,ecfp4_663,fingerprint,float32 (0.0 or 1.0),"bit 663 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
664,ecfp4_664,fingerprint,float32 (0.0 or 1.0),"bit 664 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
665,ecfp4_665,fingerprint,float32 (0.0 or 1.0),"bit 665 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
666,ecfp4_666,fingerprint,float32 (0.0 or 1.0),"bit 666 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
667,ecfp4_667,fingerprint,float32 (0.0 or 1.0),"bit 667 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
668,ecfp4_668,fingerprint,float32 (0.0 or 1.0),"bit 668 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
669,ecfp4_669,fingerprint,float32 (0.0 or 1.0),"bit 669 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
670,ecfp4_670,fingerprint,float32 (0.0 or 1.0),"bit 670 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
671,ecfp4_671,fingerprint,float32 (0.0 or 1.0),"bit 671 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
672,ecfp4_672,fingerprint,float32 (0.0 or 1.0),"bit 672 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
673,ecfp4_673,fingerprint,float32 (0.0 or 1.0),"bit 673 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
674,ecfp4_674,fingerprint,float32 (0.0 or 1.0),"bit 674 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
675,ecfp4_675,fingerprint,float32 (0.0 or 1.0),"bit 675 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
676,ecfp4_676,fingerprint,float32 (0.0 or 1.0),"bit 676 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
677,ecfp4_677,fingerprint,float32 (0.0 or 1.0),"bit 677 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
678,ecfp4_678,fingerprint,float32 (0.0 or 1.0),"bit 678 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
679,ecfp4_679,fingerprint,float32 (0.0 or 1.0),"bit 679 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
680,ecfp4_680,fingerprint,float32 (0.0 or 1.0),"bit 680 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
681,ecfp4_681,fingerprint,float32 (0.0 or 1.0),"bit 681 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
682,ecfp4_682,fingerprint,float32 (0.0 or 1.0),"bit 682 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
683,ecfp4_683,fingerprint,float32 (0.0 or 1.0),"bit 683 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
684,ecfp4_684,fingerprint,float32 (0.0 or 1.0),"bit 684 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
685,ecfp4_685,fingerprint,float32 (0.0 or 1.0),"bit 685 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
686,ecfp4_686,fingerprint,float32 (0.0 or 1.0),"bit 686 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
687,ecfp4_687,fingerprint,float32 (0.0 or 1.0),"bit 687 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
688,ecfp4_688,fingerprint,float32 (0.0 or 1.0),"bit 688 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
689,ecfp4_689,fingerprint,float32 (0.0 or 1.0),"bit 689 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
